"State","Chamber","District","Name","Twitter","Party","office.firstElect","office.lastElect","committee.count","mov02","ethnicity","male","year_first_elected","seniority","leadership","professional","election18","legprofscore","term_limit","term_length","has_term_limits","last_term","staff","legprofscore_sd","staff_sd","committee.count_sd","seniority_sd","mov02_sd"
"MA","House/Assembly","Hampden","Nicholas A. Boldyga","repnickboldyga","Republican","11/02/2010","11/06/2018",4,NA,"white",1,2010,9,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,0.116247779011997,NA
"MA","House/Assembly","Hampden","Thomas M. Petrolati","","Democratic","11/04/1986","11/06/2018",1,NA,"white",1,1986,33,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,3.35827886119504,NA
"MA","House/Assembly","Hampden","Todd M. Smola","","Republican","11/02/2004","11/06/2018",2,NA,"white",1,2004,15,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.02510685697065,0.926755549557759,NA
"MA","House/Assembly","Hampshire","John W. Scibak","","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Hampshire","Peter V. Kocot","","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Hampshire","Solomon Israel Goldstein-Rose","","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Middlesex","Bradley H. Jones, Jr.","repbradjones","Republican",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Middlesex","Carmine Lawrence Gentile","carminelgentile","Democratic","11/04/2014","11/06/2018",4,NA,"white",1,2014,5,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.424090734685178,NA
"MA","House/Assembly","Middlesex","Carolyn C. Dykema","carolyndykema","Democratic","11/04/2008","11/06/2018",5,NA,"white",0,2008,11,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.278079002490792,0.386417035860584,NA
"MA","House/Assembly","Middlesex","Chris Walsh","repchriswalsh","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Middlesex","Christine P. Barber","barber4staterep","Democratic","11/04/2014","11/06/2018",5,NA,"white",0,2014,5,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.278079002490792,-0.424090734685178,NA
"MA","House/Assembly","Middlesex","Colleen M. Garry","repcolleengarry","Democratic","11/08/1994","11/06/2018",4,NA,"white",0,1994,25,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,2.2776018338007,NA
"MA","House/Assembly","Middlesex","Cory Atkins","repcoryatkins","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Middlesex","Danielle W. Gregoire","dwgregoire","Democratic","11/06/2012","11/06/2018",1,NA,"white",0,2012,7,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,-0.15392147783659,NA
"MA","House/Assembly","Middlesex","David M. Nangle","","Democratic","11/03/1998","11/06/2018",3,NA,"white",1,1998,21,1,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.776097572144031,1.73726332010352,NA
"MA","House/Assembly","Middlesex","David M. Rogers","repdaverogers","Democratic","11/06/2012","11/06/2018",1,NA,"white",1,2012,7,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,-0.15392147783659,NA
"MA","House/Assembly","Middlesex","David Paul Linsky","repdavidlinsky","Democratic","05/25/1999","11/06/2018",1,NA,"white",1,1999,20,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,1.60217869167923,NA
"MA","House/Assembly","Middlesex","Denise Provost","deniseprovost1","Democratic","02/07/2006","11/06/2018",4,NA,"white",0,2006,13,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,0.656586292709172,NA
"MA","House/Assembly","Middlesex","Jack Patrick Lewis","electjacklewis","Democratic","11/08/2016","11/06/2018",4,NA,"white",1,2016,3,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.694259991533765,NA
"MA","House/Assembly","Middlesex","James Arciero","jimarciero","Democratic","11/04/2008","11/06/2018",5,NA,"white",1,2008,11,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.278079002490792,0.386417035860584,NA
"MA","House/Assembly","Middlesex","James J. Dwyer","","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Middlesex","James R. Miceli","","Democratic","06/2001","11/06/2018",1,NA,"white",1,2001,18,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,1.33200943483064,NA
"MA","House/Assembly","Middlesex","Jay R. Kaufman","repjaykaufman","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Middlesex","Jennifer E. Benson","repjenbenson","Democratic","11/04/2008","11/06/2018",1,NA,"white",0,2008,11,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,0.386417035860584,NA
"MA","House/Assembly","Middlesex","John J. Lawn, Jr.","repjohnlawn","Democratic","05/10/2011","11/06/2018",1,NA,"white",1,2011,8,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,-0.0188368494122967,NA
"MA","House/Assembly","Middlesex","Jonathan Hecht","repjonhecht","Democratic","11/04/2008","11/06/2018",4,NA,"white",1,2008,11,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,0.386417035860584,NA
"MA","House/Assembly","Middlesex","Joseph W. McGonagle, Jr.","mcgonagle4rep","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Middlesex","Kate Hogan","repkatehogan","Democratic","11/04/2008","11/06/2018",0,NA,"white",0,2008,11,1,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.52312542662389,0.386417035860584,NA
"MA","House/Assembly","Middlesex","Kay Khan","repkaykhan","Democratic","11/08/1994","11/06/2018",1,NA,"asian",1,1994,25,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,2.2776018338007,NA
"MA","House/Assembly","Middlesex","Kenneth I. Gordon","repkengordon","Democratic","11/06/2012","11/06/2018",3,NA,"white",1,2012,7,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.776097572144031,-0.15392147783659,NA
"MA","House/Assembly","Middlesex","Marc T. Lombardo","marctlombardo","Republican","11/02/2010","11/06/2018",3,NA,"white",1,2010,9,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.776097572144031,0.116247779011997,NA
"MA","House/Assembly","Middlesex","Marjorie C. Decker","marjoriedecker","Democratic","11/06/2012","11/06/2018",1,NA,"white",0,2012,7,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,-0.15392147783659,NA
"MA","House/Assembly","Middlesex","Michael S. Day","mikeday4rep","Democratic","11/04/2014","11/06/2018",4,NA,"white",1,2014,5,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.424090734685178,NA
"MA","House/Assembly","Middlesex","Mike Connolly","mikeconnollyma","Democratic","11/04/2008","11/06/2018",7,NA,"white",1,2008,11,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,0.219939567162447,0.386417035860584,NA
"MA","House/Assembly","Middlesex","Paul Brodeur","repbrodeur","Democratic","11/02/2010","11/06/2018",1,NA,"white",1,2010,9,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,0.116247779011997,NA
"MA","House/Assembly","Middlesex","Paul J. Donato","repdonato","Democratic","11/07/2000","11/06/2018",3,NA,"white",1,2000,19,1,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.776097572144031,1.46709406325493,NA
"MA","House/Assembly","Middlesex","Rady Mom","repradymom","Democratic","11/04/2014","11/06/2018",3,NA,"asian",1,2014,5,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.776097572144031,-0.424090734685178,NA
"MA","House/Assembly","Middlesex","Ruth B. Balser","repruthbalser","Democratic","11/03/1998","11/06/2018",1,NA,"white",0,1998,21,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,1.73726332010352,NA
"MA","House/Assembly","Middlesex","Sean Garballey","garballey","Democratic","03/04/2008","11/06/2018",5,NA,"white",1,2008,11,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.278079002490792,0.386417035860584,NA
"MA","House/Assembly","Middlesex","Sheila C. Harrington","repharrington","Republican","11/02/2010","11/06/2018",2,NA,"white",0,2010,9,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.02510685697065,0.116247779011997,NA
"MA","House/Assembly","Middlesex","Steven Ultrino","repultrino","Democratic","11/04/2014","11/06/2018",4,NA,"white",1,2014,5,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.424090734685178,NA
"MA","House/Assembly","Middlesex","Thomas A. Golden, Jr.","","Democratic","1994","11/06/2018",1,NA,"white",1,1994,25,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,2.2776018338007,NA
"MA","House/Assembly","Middlesex","Thomas M. Stanley","repstanley","Democratic","11/07/2000","11/06/2018",5,NA,"white",1,2000,19,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.278079002490792,1.46709406325493,NA
"MA","House/Assembly","Nantucket","Dylan A. Fernandes","repdylan","Democratic","11/08/2016","11/06/2018",4,NA,"white",1,2016,3,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.694259991533765,NA
"MA","House/Assembly","Norfolk","Alice Hanlon Peisch","repalicepeisch","Democratic","11/05/2002","11/06/2018",4,NA,"white",0,2002,17,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,1.19692480640635,NA
"MA","House/Assembly","Norfolk","Bruce J. Ayers","brucejayers","Democratic","11/03/1998","11/06/2018",4,NA,"white",1,1998,21,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,1.73726332010352,NA
"MA","House/Assembly","Norfolk","Denise C. Garlick","denisegarlick","Democratic","11/02/2010","11/06/2018",3,NA,"white",0,2010,9,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.776097572144031,0.116247779011997,NA
"MA","House/Assembly","Norfolk","Frank I. Smizik","franksmizik","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Norfolk","James M. Murphy","murphyrep","Democratic","06/2001","11/06/2018",1,NA,"white",1,2001,18,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,1.33200943483064,NA
"MA","House/Assembly","Norfolk","Jeffrey N. Roy","jeffroy","Democratic","11/06/2012","11/06/2018",2,NA,"white",1,2012,7,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.02510685697065,-0.15392147783659,NA
"MA","House/Assembly","Norfolk","John H. Rogers","","Democratic","11/06/2012","11/06/2018",5,NA,"white",1,2012,7,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.278079002490792,-0.15392147783659,NA
"MA","House/Assembly","Norfolk","Louis L. Kafka","","Democratic","11/06/1990","11/06/2018",2,NA,"white",1,1990,29,1,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.02510685697065,2.81794034749787,NA
"MA","House/Assembly","Norfolk","Mark J. Cusack","repmarkcusack","Democratic","11/02/2010","11/06/2018",1,NA,"white",1,2010,9,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,0.116247779011997,NA
"MA","House/Assembly","Norfolk","Paul McMurtry","reppaulmcmurtry","Democratic","","11/06/2018",1,NA,"white",1,NA,NA,0,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,-1.27411614179727,NA,NA
"MA","House/Assembly","Norfolk","Ronald Mariano","ronmariano","Democratic","1992","11/06/2018",2,NA,"white",1,1992,27,1,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.02510685697065,2.54777109064928,NA
"MA","House/Assembly","Norfolk","Shawn Dooley","repdooley","Republican","01/07/2014","11/06/2018",3,NA,"white",1,2014,5,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.776097572144031,-0.424090734685178,NA
"MA","House/Assembly","Norfolk","Tackey Chan","tackeychan","Democratic","11/02/2010","11/06/2018",1,NA,"asian",1,2010,9,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.27411614179727,0.116247779011997,NA
"MA","House/Assembly","Norfolk","William C. Galvin","","Democratic","11/06/1990","11/06/2018",2,NA,"white",1,1990,29,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.02510685697065,2.81794034749787,NA
"MA","House/Assembly","Norfolk","William J. Driscoll","vote4driscoll","Democratic","11/08/2016","11/06/2018",4,NA,"white",1,2016,3,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.694259991533765,NA
"MA","House/Assembly","Plymouth","Angelo L. DEmilia","voteangelo","Republican","11/02/2010","11/06/2018",4,NA,"white",1,2010,9,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,0.116247779011997,NA
"MA","House/Assembly","Plymouth","Claire D. Cronin","","Democratic","11/06/2012","11/06/2018",2,NA,"white",0,2012,7,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-1.02510685697065,-0.15392147783659,NA
"MA","House/Assembly","Plymouth","David F. DeCoste","votedecoste","Republican","11/04/2014","11/06/2018",4,NA,"white",1,2014,5,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.424090734685178,NA
"MA","House/Assembly","Plymouth","Geoff Diehl","repgeoffdiehl","Republican",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Plymouth","Gerard Cassidy","","Democratic","03/01/2016","11/06/2018",5,NA,"white",1,2016,3,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.278079002490792,-0.694259991533765,NA
"MA","House/Assembly","Plymouth","James M. Cantwell","repjimcantwell","Democratic",NA,NA,NA,NA,"white",1,NA,NA,NA,"Most Professional","Safe election",0.38499999,1000,NA,0,NA,759,0.847846173228737,-0.386534237443555,NA,NA,NA
"MA","House/Assembly","Plymouth","Joan Meschino","joanmeschino","Democratic","11/08/2016","11/06/2018",4,NA,"white",1,2016,3,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.694259991533765,NA
"MA","House/Assembly","Plymouth","Josh S. Cutler","joshcutler","Democratic","11/06/2012","11/06/2018",5,NA,"white",1,2012,7,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.278079002490792,-0.15392147783659,NA
"MA","House/Assembly","Plymouth","Mathew Muratore","matmuratore","Republican","11/04/2014","11/06/2018",4,NA,"white",1,2014,5,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.424090734685178,NA
"MA","House/Assembly","Plymouth","Michelle M. DuBois","repdubois","Democratic","11/06/2018","11/06/2018",4,NA,"white",0,2018,1,0,"Most Professional","Safe election",0.38499999,1000,NA,0,0,759,0.847846173228737,-0.386534237443555,-0.527088287317411,-0.964429248382352,NA
