"tweet_id","top_topic","clean_text_cnn","user_id","user_name"
"980111405696339968","No policy issue","rt boldpac while we celebrate easter and passover with our loved ones lets not forget about the families that have been torn apart as …","40557819","senatorsylvia"
"979944527673921536","Gov. Operations","aimtx ca nt complain","438529528","genefortexas"
"980134924324917248","Education","below is my statement on trscare based on recent conversations i have had with retired teachers we must work toge … __link__","309753403","txchuy"
"979881801152974848","No policy issue","its show time ladies gents watch the hot seat ” w host grooganfox26 this sunday at __num__ am on fox26houston … __link__","113173142","repalvarado145"
"980134640064360448","Gov. Operations","rt malctx malc policy chair rep eddie rodriguez rep gina hinojosa leading the 17th annual césar e chávez march for unity in austin …","737131740","ginaforaustin"
"979918993204088832","Intl. Affairs","rt anahdztx joined my colleague repwalle in celebrating the 52nd anniversary of greater jerusalem baptist church congratulations pastor …","574185893","repwalle"
"980154933696716800","Education","powerful ceremony at the texas historical marker dedication for the huelga schools the fight to ensure that every … __link__","904502504","anahdztx"
"980122389186007040","No policy issue","capturing history 2day w a historical marker placed at the leonelcastillocommunitycenter honoring huelgaschools … __link__","113173142","repalvarado145"
"980114422613016576","No policy issue","rt ufwupdates once social change begins it can not be reversed you can not uneducate the person who has learned to read you can not hum …","40557819","senatorsylvia"
"980099101680459776","No policy issue","i m proud to be marching in poders 17th annual cesar e chavez march this am keeping up the fight with all of yo … __link__","21421710","eddiefortexas"
"980200077921804288","No policy issue","thank you commissioner rodneyellis lulaccouncil60 hcaflcio for hosting a cesarchavezday of action it was gr … __link__","904502504","anahdztx"
"980162648502423552","No policy issue","pounding the pavement teamgutierrez is out talking to neighbors in universal city about turningthepage in sd19 … __link__","256074273","rolandfortexas"
"980157948117815296","Education","independents republicans you have a choice in this race cpa collierfortexas is a propublic education candida … __link__","112899475","donnahowardtx"
"980155318297616384","No policy issue","the cesarchavezday parade ended at hidalgo park enjoyed catching up w friends activists lots of energy here … __link__","113173142","repalvarado145"
"979923496536084480","Agriculture","and finally you know its good friday when you stop dallasjones crawfish cookout always a hit i think … __link__","113173142","repalvarado145"
"980152869923053568","Gov. Operations","rt hispaniccaucus on this day we celebrate the contributions and work of césarchávez a patriot who spent his life shining a light on t …","438529528","genefortexas"
"979908044401324032","Gov. Operations","if she keeps up this mendacity and obsequious pace they ll cancel her show and make her a cabinet secretary oh an … __link__","364632749","poncho_nevarez"
"980141685371015168","No policy issue","ca nt go wrong with fabuloso its not purple drank txlege springcleaning __link__","574185893","repwalle"
"980152673486934016","No policy issue","we always need help thanks for reaching out just call the office and ask for julia __link__","221659600","diegobernaltx"
"980045094727405568","No policy issue","rt thehistoryoftx __year__ tejano superstar and lake jackson native selena quintanillapérez is killed in corpus christi by her business ma …","364632749","poncho_nevarez"
"979892543176564736","Education","rt evanasmith on may __num__ at the austin club ill talk school finance w three members of the state school finance commission danhuberty …","221659600","diegobernaltx"
"979871386159271936","No policy issue","i m supposed to be helping with dinner but both monkeys have decided that its a good time to lounge on top of me __link__","438529528","genefortexas"
"979907802842976256","No policy issue","ponchonevarez __link__","618306293","terrycanales40"
"980074508467036160","No policy issue","rt caughtcctv parking like a boss __link__","17025489","rafaelanchia"
"979881661264474112","No policy issue","rt latinocld our vp of programs and operations doctorapattyg speaking with btiio enjmedia2013 about the cultural impact selenalaleyen …","427002522","cesarjblanco"
"980183125430063104","Civil Rights","rt betoorourke no it should nt it should be a day to remember honor and continue his work advocating for labor rights civil rights …","175847438","moodyforelpaso"
"979881233927712768","Gov. Operations","rt cesarjblanco at least __num__ other states are suing to block citizenshipquestion texas has more to lose than these states this is nt a d …","956955703","repmarygonzalez"
"979875062370197504","No policy issue","getting micup for fox26houston grooganfox26 __link__","113173142","repalvarado145"
"979880465296429056","Economy","standing in the bubble fox26houston preparing for grooganfox26 show __link__","113173142","repalvarado145"
"979910532034592768","No policy issue","🙏 🏽 goodfriday __link__","3272287644","victoria4texas"
"980174663971213312","No policy issue","beautiful day celebrating the legacy of cesar chavez at hidalgo park cesarchavezday sisepuede __link__","904502504","anahdztx"
"980222476570460160","No policy issue","rt paulebarker when your __num__ year old grannie is very excited about her birthday present she wants him to see this cc petesouza codyk …","618306293","terrycanales40"
"980077306025832448","No policy issue","rt hfmesquite just a reminder that today is the last day to mail your scholarship application all applications postmarked by march 31st …","3272287644","victoria4texas"
"980227204478054400","No policy issue","another busy dayfueled by carne guisada tacos and jarritosnation from porras txlege __link__","904502504","anahdztx"
"979886574728024064","Intl. Affairs","the age of humanity is dead __link__","618306293","terrycanales40"
"979880910949580800","Economy","rt diannasimons great news __link__","618306293","terrycanales40"
"980196322576871424","No policy issue","rt thecityofirving you know all the clothes in the back of your closet you have nt worn in years pack it up and come sell it at the com …","17025489","rafaelanchia"
